,content_availability,content_availability_level,free_for_limited_time,is_limited_ride,availability,class_type_ids,content_provider,content_format,description,difficulty_estimate,overall_estimate,difficulty_rating_avg,difficulty_rating_count,difficulty_level,duration,equipment_ids,equipment_tags,explicit_rating,extra_images,fitness_discipline,fitness_discipline_display_name,has_closed_captions,has_pedaling_metrics,home_peloton_id,id,image_url,instructor_id,individual_instructor_ids,is_archived,is_closed_caption_shown,is_explicit,has_free_mode,is_live_in_studio_only,language,origin_locale,length,live_stream_id,live_stream_url,location,metrics,original_air_time,overall_rating_avg,overall_rating_count,pedaling_start_offset,pedaling_end_offset,pedaling_duration,rating,ride_type_id,ride_type_ids,sample_vod_stream_url,sample_preview_stream_url,scheduled_start_time,series_id,sold_out,studio_peloton_id,title,total_ratings,total_in_progress_workouts,total_workouts,vod_stream_url,vod_stream_id,captions,user_caption_locales,join_tokens,flags,is_dynamic_video_eligible,is_fixed_distance,dynamic_video_recorded_speed_in_mph,thumbnail_title,thumbnail_location,distance,distance_unit,distance_display_value,is_outdoor,excluded_platforms,class_avg_follow_along_score,muscle_group_score,instructor
151,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,"Grab your air guitar and hop on the Bike for this high-energy, 90s rock themed ride.",7.281370716510904,0.9946678195705433,7.281370716510904,8025.0,,1800,[],[],1.0,[],cycling,Cycling,True,True,763b4f45bbcd45a081088cb338b0986a,38d2a61d27e34b3db45ae64aabde1c42,https://s3.amazonaws.com/peloton-ride-images/6f5c60014eb86e18120d24780bb61484013ee6ef/img_1667756478_ed007813fc134b52aac766bd411f069a.png,561f95c405734d8488ed8dcc8980d599,[],True,True,True,False,True,english,en-US,1997.0,38d2a61d27e34b3db45ae64aabde1c42-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1667753700.0,0.9946678195705433,6939.0,60.0,1860.0,1800.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1667754000,73fd5a90cec24726bcca006f22dca8bf,False,cbd11226750d4dc68f94efe9ffc0c69d,30 min 90s Rock Ride,42391.0,0.0,50000.0,,38d2a61d27e34b3db45ae64aabde1c42-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICIzOGQyYTYxZDI3ZTM0YjNkYjQ1YWU2NGFhYmRlMWM0MiIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 4044.0, 'percentage': 12, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 4956.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
152,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Heart-pumping buildups and mind-blowing beat drops will fuel you through this EDM trap ride!,7.530187369882026,0.9972610638604584,7.530187369882026,7205.0,,1200,[],[],1.0,[],cycling,Cycling,True,True,beda2cb0ebd245189eff50b604fe53c0,a787890b93074da7a39a33668d146f99,https://s3.amazonaws.com/peloton-ride-images/efbd664480438b6ea8036a70b7294866aa938cb8/img_1683815488_68790fea72fd4a7496c7b59c88cc4a13.png,048f0ce00edb4427b2dced6cbeb107fd,[],True,True,True,False,True,english,en-US,1407.0,a787890b93074da7a39a33668d146f99-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1683813240.0,0.9972610638604584,6937.0,60.0,1260.0,1200.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1683813600,4c21123736b4485789d2321d59ef81e3,False,a6097715dcc54a218551298511bda6be,20 min EDM Trap Ride,42727.0,0.0,60000.0,,a787890b93074da7a39a33668d146f99-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJhNzg3ODkwYjkzMDc0ZGE3YTM5YTMzNjY4ZDE0NmY5OSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2785.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3215.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
153,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['f10471dcd6a34e5f8ed54eb634b5df19'],peloton,video,"Join Hannah as she digs through your favorite records from the 50s, 60s and 70s. You'll be sweating to the classics and dancing down memory lane. There’s always something exciting to uncover inside the vinyl vault!",7.325303101873721,0.9970790378006873,7.325303101873721,6351.0,,1800,[],[],0.0,[],cycling,Cycling,True,True,a2f96b5ffc0a486abe754c91f2fede0e,e3a2b1275055449bb60ff95497418ab7,https://s3.amazonaws.com/peloton-ride-images/65ee141a0733ffe2120f51cbd4ac9fd80e3a4e4d/img_1685130201_06553c41164449778bafbcf57b0336d5.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1965.0,e3a2b1275055449bb60ff95497418ab7-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1685127300.0,0.9970790378006873,5820.0,60.0,1860.0,1800.0,0.0,f10471dcd6a34e5f8ed54eb634b5df19,['f10471dcd6a34e5f8ed54eb634b5df19'],,,1685127600,18dd48167be34c8fb088d7b5d4648a51,False,45f11387bc024dbc95134ed070008e16,30 min Vinyl Vault Ride,37637.0,0.0,30000.0,,e3a2b1275055449bb60ff95497418ab7-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJlM2EyYjEyNzUwNTU0NDliYjYwZmY5NTQ5NzQxOGFiNyIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 4004.0, 'percentage': 12, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 4996.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 3600.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 5400.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1800.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1800.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
154,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Clip in and jam out to the timeless tracks of rock and roll. Rock on!,6.9170835228134,0.9967186218211649,6.9170835228134,6597.0,,1200,[],[],0.0,[],cycling,Cycling,True,True,96e4cd660dd84b98aeec50305663ffc0,f4f5d5bb265148d99c43e709cb3c0e30,https://s3.amazonaws.com/peloton-ride-images/2eb09b101100aef3864e42f745389fb93ea27333/img_1684688334_12aca0f1b454478ba2fb008141d12ec0.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1342.0,f4f5d5bb265148d99c43e709cb3c0e30-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1684671900.0,0.9967186218211649,6095.0,60.0,1260.0,1200.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1684672200,1e82e5d041b24025bfd14f0cae3e0eff,False,d6c28051f36142adb3b8d06923e04b48,20 min Classic Rock Ride,39245.0,1.0,40000.0,,f4f5d5bb265148d99c43e709cb3c0e30-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJmNGY1ZDViYjI2NTE0OGQ5OWM0M2U3MDljYjNjMGUzMCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2859.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3141.0, 'percentage': 14, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
155,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['f10471dcd6a34e5f8ed54eb634b5df19'],peloton,video,Elevate your mood in this collection of Hannah's Pick-Me-Up rides! Clip in and lift your spirits with Hannah Corbin. Happy riding!,6.517209938454525,0.9917588886272664,6.517209938454525,4387.0,,1200,[],[],0.0,[],cycling,Cycling,True,True,662494d92f8e4d22ad6562539573b173,20e3fe8cc8e848e18bed611dfcb942b5,https://s3.amazonaws.com/peloton-ride-images/14ccaad84d74f0b62a1b6932833d09731b31ab4d/img_1684434297_5f6393fbcb8c4eafbf7e7bffce55c0f3.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1381.0,20e3fe8cc8e848e18bed611dfcb942b5-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1684854000.0,0.9917588886272664,4247.0,60.0,1260.0,1200.0,0.0,f10471dcd6a34e5f8ed54eb634b5df19,['f10471dcd6a34e5f8ed54eb634b5df19'],,,1684854000,64445b0ab026454688ac41f604e14b88,False,3cdd03a297f9453d902d4bb2e54499d7,20 min Pick-Me-Up Ride,25925.0,0.0,40000.0,,20e3fe8cc8e848e18bed611dfcb942b5-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICIyMGUzZmU4Y2M4ZTg0OGUxOGJlZDYxMWRmY2I5NDJiNSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 3017.0, 'percentage': 14, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 2983.0, 'percentage': 14, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
156,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['59a49f882ea9475faa3110d50a8fb3f3'],peloton,video,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",5.960723598435463,0.997002997002997,5.960723598435463,6136.0,,1200,[],[],0.0,[],cycling,Cycling,True,True,bcce35fc580848aab9d1dcbb97fa9668,42f83355c9a94bffa8417ec0ab313e3b,https://s3.amazonaws.com/peloton-ride-images/f3526ca9ac695967a936bd645ffabaea316f21eb/img_1682252690_81a089e9d52d4404b4b9453cd44c5f8a.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1400.0,42f83355c9a94bffa8417ec0ab313e3b-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1682250900.0,0.997002997002997,6006.0,60.0,1260.0,1200.0,0.0,59a49f882ea9475faa3110d50a8fb3f3,['59a49f882ea9475faa3110d50a8fb3f3'],,,1682251200,e12c0504eb4e48bfa4b51702914f59aa,False,1e98ca0d36594284889715e9bd152078,20 min Low Impact Ride,36516.0,0.0,50000.0,,42f83355c9a94bffa8417ec0ab313e3b-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI0MmY4MzM1NWM5YTk0YmZmYTg0MTdlYzBhYjMxM2UzYiIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2993.0, 'percentage': 14, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3007.0, 'percentage': 14, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
157,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Take a ride through the classic pop tracks of the 80s while you sweat it out on the Bike.,7.238081310324656,0.9969325153374233,7.238081310324656,3419.0,,1200,[],[],0.0,[],cycling,Cycling,True,True,80c37d358f0142c9ae22cbe19de60451,2dde46d656cd48e8add8c4ed760ae1e5,https://s3.amazonaws.com/peloton-ride-images/dae607e3a7c215a57bec71a922dede2cd78827f7/img_1684524595_061c661393d9415c81ac4c8abf22b18f.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1346.0,2dde46d656cd48e8add8c4ed760ae1e5-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1684522500.0,0.9969325153374233,3260.0,60.0,1260.0,1200.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1684522800,8366a7ddaf534b3d96b894881b627d1e,False,0b970d199fa14093a160b049bb1cd9f0,20 min 80s Pop Ride,20422.0,0.0,20000.0,,2dde46d656cd48e8add8c4ed760ae1e5-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICIyZGRlNDZkNjU2Y2Q0OGU4YWRkOGM0ZWQ3NjBhZTFlNSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2584.0, 'percentage': 12, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3416.0, 'percentage': 16, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Triceps'}]",
158,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,"Old school, new school, and everything in between. You'll recognize these smooth beats and won't be able to resist the greatest R&B hits from past and present.",6.4301042305334155,0.9938931297709923,6.4301042305334155,3262.0,,900,[],[],1.0,[],cycling,Cycling,True,True,af5ebf739e2c4b67878dc179ea278ae5,231dce2dea5943c79acf38dc74334790,https://s3.amazonaws.com/peloton-ride-images/253cf0cd366f12d782f824bf2bd70a3cac16d46c/img_1683921724_525997e91fee4594b056865da47fe85d.png,561f95c405734d8488ed8dcc8980d599,[],True,True,True,False,True,english,en-US,1125.0,231dce2dea5943c79acf38dc74334790-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1683920100.0,0.9938931297709923,3275.0,60.0,960.0,900.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1683920400,cbabc6ddbc104650bf4406c65b3c9b79,False,ed7d0552fa95451ead6176beed0bf28f,15 min R&B Ride,19696.0,0.0,30000.0,,231dce2dea5943c79acf38dc74334790-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICIyMzFkY2UyZGVhNTk0M2M3OWFjZjM4ZGM3NDMzNDc5MCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 900.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2183.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 1800.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 2317.0, 'percentage': 14, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 2700.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 1800.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 2700.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 900.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 900.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
159,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['59a49f882ea9475faa3110d50a8fb3f3'],peloton,video,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",6.150943396226415,0.9973138497904803,6.150943396226415,9752.0,,1200,[],[],1.0,[],cycling,Cycling,True,True,3f61984b45054a67bd3cd86fb240f601,56c0698ca7984b7ca060c21eeb847278,https://s3.amazonaws.com/peloton-ride-images/adf89dc7f77b9ce3b74c8ffe7898ae2bad0a7a0f/img_1683817338_22f8d38c12d2419f8b3e7f0e57d1c20b.png,048f0ce00edb4427b2dced6cbeb107fd,[],True,True,True,False,True,english,en-US,1398.0,56c0698ca7984b7ca060c21eeb847278-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1683815220.0,0.9973138497904803,9307.0,60.0,1260.0,1200.0,0.0,59a49f882ea9475faa3110d50a8fb3f3,['59a49f882ea9475faa3110d50a8fb3f3'],,,1683815700,e12c0504eb4e48bfa4b51702914f59aa,False,fc8eb669c10d4e9d85ceb791152bc2cb,20 min Low Impact Ride,58656.0,1.0,80000.0,,56c0698ca7984b7ca060c21eeb847278-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI1NmMwNjk4Y2E3OTg0YjdjYTA2MGMyMWVlYjg0NzI3OCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
160,digital_and_above,digital_and_above,False,False,"{'is_available': True, 'reason': None}",['c87e20095d80463db5ce04df7fe2b989'],peloton,video,Take a ride through the classic tracks of the 90s while you sweat it out on the Bike.,7.131016619900712,0.9970353477765108,7.131016619900712,4633.0,,1200,[],[],0.0,[],cycling,Cycling,True,True,b1f037c42cd7430fa6f85e909aa88481,ec2e95379f5b47388f231dd5aab34e92,https://s3.amazonaws.com/peloton-ride-images/e3a6039e76c55636c3dff938cdd46e712f7f2662/img_1682107165_29a886d0fdd44822be7bc48f2ae871ea.png,561f95c405734d8488ed8dcc8980d599,[],True,True,False,False,True,english,en-US,1377.0,ec2e95379f5b47388f231dd5aab34e92-live,,psny-studio-1,"['heart_rate', 'cadence', 'calories']",1682103360.0,0.9970353477765108,4385.0,60.0,1260.0,1200.0,0.0,c87e20095d80463db5ce04df7fe2b989,['c87e20095d80463db5ce04df7fe2b989'],,,1682103600,ff9345a98f3d402e819b0eed30458a72,False,5224e68ba8ca4c778cec5f230ac8cd00,20 min 90s Ride,26878.0,0.0,40000.0,,ec2e95379f5b47388f231dd5aab34e92-vod,['en-US'],[],{'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJlYzJlOTUzNzlmNWI0NzM4OGYyMzFkZDVhYWIzNGU5MiIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'},[],False,False,0.0,,,,,,False,[],0.0,"[{'muscle_group': 'biceps', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Biceps'}, {'muscle_group': 'calves', 'score': 2849.0, 'percentage': 13, 'bucket': 3, 'display_name': 'Calves'}, {'muscle_group': 'core', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Core'}, {'muscle_group': 'glutes', 'score': 3151.0, 'percentage': 15, 'bucket': 3, 'display_name': 'Glutes'}, {'muscle_group': 'hamstrings', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Hamstrings'}, {'muscle_group': 'hips', 'score': 2400.0, 'percentage': 11, 'bucket': 2, 'display_name': 'Hips'}, {'muscle_group': 'quads', 'score': 3600.0, 'percentage': 17, 'bucket': 3, 'display_name': 'Quads'}, {'muscle_group': 'shoulders', 'score': 1200.0, 'percentage': 5, 'bucket': 1, 'display_name': 'Shoulders'}, {'muscle_group': 'triceps', 'score': 1200.0, 'percentage': 6, 'bucket': 1, 'display_name': 'Triceps'}]",
161,,,,,,,,,,,,,,,2134,,,,,,,,,,00000000000000000000000000000000,,,,False,,,,,,,,,,,,,,,,,,,,,,,1683648779,,,,35 min Just Ride,,,,,,,,,,,,,,,,,,,,,,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}"
